title,author,genre,book_url,image_url
Мистецтво любові,Еріх Фромм,Нехудожня література (нон-фікшн),/catalog/psykholohiya/mystetstvo-lyubovi/,https://book-ye.com.ua//upload/resize_cache/iblock/5a9/230_355_1/becd7e41_358c_11e7_80c5_000c29ae1566_d41d1968_eede_11eb_8150_0050568ef5e6.jpg
"Чому нації занепадають? Походження влади, багатства та бідності",Дарон Аджемоґлу,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/chomu-natsiyi-zanepadayut-pokhodzhennya-vlady-bahatstva-ta-bidnosti/,https://book-ye.com.ua//upload/resize_cache/iblock/bdf/230_355_1/0583c9a1_de35_11e6_80c1_000c29ae1566_b5187e54_f205_11ec_8172_0050568ef5e6.jpg
Sapiens: Людина розумна. Коротка історія людства,Ювал Ной Харарі,Нехудожня література (нон-фікшн),/catalog/istoriohrafiya/sapiens-lyudyna-rozumna-korotka-istoriya-lyudstva/,https://book-ye.com.ua//upload/resize_cache/iblock/752/230_355_1/9313a06f_db11_11eb_8150_0050568ef5e6_92386895_e1ae_11ec_8170_0050568ef5e6.jpg
Голокост. Нова історія (тверда обкладинка),Лоренс Різ,Нехудожня література (нон-фікшн),/catalog/istoriya-zarubizhnykh-krayin/golokost-nova-istoriya-tverda-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/a40/230_355_1/352a5efb_a17e_11ed_817a_0050568ef5e6_b49dfd9c_a249_11ed_817a_0050568ef5e6.jpg
За межами піраміди потреб. Новий погляд на самореалізацію (м'яка обкладинка),Скотт Кауфман,Нехудожня література (нон-фікшн),/catalog/psykholohiya/za-mezhamy-piramidy-potreb-novyj-pohlyad-na-samorealizatsiyu-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/4ef/230_355_1/977dc8d2_bc88_11eb_814a_0050568ef5e6_c8f07c6b_d80d_11ec_8170_0050568ef5e6.jpg
Ніколи не їжте наодинці та інші секрети успіху завдяки широкому колу знайомств,Кейт Феррацці,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/nikoly-ne-yizhte-naodyntsi-ta-inshi-sekrety-uspikhu-zavdyaky-shyrokomu-kolu-znajomstv/,https://book-ye.com.ua//upload/resize_cache/iblock/d12/230_355_1/66093b1e_dd70_11e6_80c1_000c29ae1566_a895d63e_e9ed_11eb_8150_0050568ef5e6.jpg
"Взаємодія з ворогом. Як працювати з людьми, які не викликають ні довіри, ні симпатій",Адам Кехейн,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/vzayemodiya-z-vorohom-yak-pratsyuvaty-z-lyudmy-yaki-ne-vyklykayut-ni-doviry-ni-sympatij/,https://book-ye.com.ua//upload/resize_cache/iblock/a03/230_355_1/c637743e_0f79_11eb_813d_000c29ae1566_a187a262_d811_11ec_8170_0050568ef5e6.jpg
Історія світу від найдавніших часів до сьогодення,Джеремі Блек,Нехудожня література (нон-фікшн),/catalog/istoriya-zarubizhnykh-krayin/istoriya-svitu-vid-najdavnishykh-chasiv-do-sohodennya/,https://book-ye.com.ua//upload/resize_cache/iblock/4ab/230_355_1/458ff2a3_983f_11eb_814a_0050568ef5e6_4e32b480_9840_11eb_814a_0050568ef5e6.jpg
"День, що навчив мене жити",Лоран Гунель,Нехудожня література (нон-фікшн),/catalog/motyvatsijni-knyhy/den-shcho-navchyv-mene-zhyty/,https://book-ye.com.ua//upload/resize_cache/iblock/bea/230_355_1/c7b4d7cf_2552_11e9_8112_000c29ae1566_1504c75b_2553_11e9_8112_000c29ae1566.jpg
Шлях до фінансової свободи. Bаш перший мільйон за сім років,Бодо Шефер,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/shlyakh-do-finansovoyi-svobody-bash-pershyj-miljon-za-sim-rokiv/,https://book-ye.com.ua//upload/resize_cache/iblock/c71/230_355_1/53631b6a_eef7_11e8_8112_000c29ae1566_b89a78cd_eef7_11e8_8112_000c29ae1566.jpg
Любе моє життя,Еллен Рокелл,Нехудожня література (нон-фікшн),/catalog/memuary-lysty-shchodennyky/lyube-moye-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/c56/230_355_1/ba4f6052_454e_11ed_8175_0050568ef5e6_c3a1970b_4550_11ed_8175_0050568ef5e6.jpg
Сміх у кінці тунелю. Нотатки українського анестезіолога,Іван Черненко,Нехудожня література (нон-фікшн),/catalog/memuary-lysty-shchodennyky/smikh-u-kintsi-tunelyu-notatky-ukrayinskoho-anestezioloha/,https://book-ye.com.ua//upload/resize_cache/iblock/6ce/230_355_1/cbd23b6c_1534_11ec_8150_0050568ef5e6_b9d51419_4069_11ec_8154_0050568ef5e6.jpg
"Коротка історія фотографії. Ключові жанри, роботи, теми і техніки",Ян Гайдн Сміт,Нехудожня література (нон-фікшн),/catalog/fotohrafiya/korotka-istoriya-fotohrafiyi-klyuchovi-zhanry-roboty-temy-i-tekhniky/,https://book-ye.com.ua//upload/resize_cache/iblock/834/230_355_1/758dea0d_4173_11ec_8154_0050568ef5e6_115b7ea9_67f1_11ec_815f_0050568ef5e6.jpg
Зі мною все гаразд,Катерина Чурсіна,Нехудожня література (нон-фікшн),/catalog/psykholohiya/zi-mnoyu-vse-harazd/,https://book-ye.com.ua//upload/resize_cache/iblock/ab9/230_355_1/d6684464_80d8_11e6_80c0_000c29ae1566_3fb833ec_432c_11ed_8175_0050568ef5e6.jpg
Якщо з дитиною складно,Людмила Петрановська,Нехудожня література (нон-фікшн),/catalog/pedahohika-ta-vykhovannya/yakshcho-z-dytynoyu-skladno/,https://book-ye.com.ua//upload/resize_cache/iblock/7c9/230_355_1/8a192ee4_4c1c_11ea_8127_000c29ae1566_6c084e6f_015e_11eb_813d_000c29ae1566.jpg
Країна жіночого роду,Вахтанг Кіпіані,Нехудожня література (нон-фікшн),/catalog/biohrafiyi-vidomykh-lyudej/krayina-zhinochoho-rodu/,https://book-ye.com.ua//upload/resize_cache/iblock/2e9/230_355_1/027a5045_d9a1_11eb_8150_0050568ef5e6_581106e9_d9a1_11eb_8150_0050568ef5e6.jpg
Долаємо співзалежність. Як припинити контролювати інших і почати дбати про себе,Мелоді Бітті,Нехудожня література (нон-фікшн),/catalog/psykholohiya/dolayemo-spivzalezhnist-yak-prypynyty-kontrolyuvaty-inshykh-i-pochaty-dbaty-pro-sebe/,https://book-ye.com.ua//upload/resize_cache/iblock/340/230_355_1/6435f105_3825_11ed_8175_0050568ef5e6_8841e90b_56a5_11ed_8175_0050568ef5e6.jpg
Історія України від діда Свирида. Книга друга,Дід Свирид,Нехудожня література (нон-фікшн),/catalog/zahalna-istoriya-ukrayiny/istoriya-ukrayiny-vid-dida-svyryda-knyha-druha/,https://book-ye.com.ua//upload/resize_cache/iblock/da6/230_355_1/8636283b_b67a_11e8_8107_000c29ae1566_8d03fe3d_414f_11eb_8142_000c29ae1566.jpg
"Бог ніколи не моргає. 50 уроків, які змінять твоє життя",Реґіна Бретт,Нехудожня література (нон-фікшн),/catalog/psykholohiya/boh-nikoly-ne-morhaye-50-urokiv-yaki-zminyat-tvoye-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/d7c/230_355_1/91b113ad_f9d4_11e6_80c5_000c29ae1566_f0283eda_4963_11ed_8175_0050568ef5e6.jpg
Рецепти з аніме. Їжа ваших улюблених персонажів: від бенто до якісоби,Діана Олт,Нехудожня література (нон-фікшн),/catalog/kulinariya/retsepty-z-anime-yizha-vashykh-ulyublenykh-personazhiv-vid-bento-do-yakisoby/,https://book-ye.com.ua//upload/resize_cache/iblock/df0/230_355_1/651ec13d_85d8_11ed_8177_0050568ef5e6_d1174e28_85d9_11ed_8177_0050568ef5e6.jpg
Мистецтво й душа Дюни,Таня Лапойнт,Нехудожня література (нон-фікшн),/catalog/kino/mystetstvo-j-dusha-dyuny/,https://book-ye.com.ua//upload/resize_cache/iblock/42d/230_355_1/32fd1916_723c_11ed_8176_0050568ef5e6_25ad73f9_a617_11ed_817c_0050568ef5e6.jpg
Руни. Теорія і практика роботи з давніми силами,Ольга Корбут,Нехудожня література (нон-фікшн),/catalog/ezoteryka/runy-teoriya-i-praktyka-roboty-z-davnimy-sylamy/,https://book-ye.com.ua//upload/resize_cache/iblock/c59/230_355_1/d51932c2_6888_11ec_815f_0050568ef5e6_bb087a4c_6889_11ec_815f_0050568ef5e6.jpg
Радикальне прощення,Колін Тіппінг,Нехудожня література (нон-фікшн),/catalog/psykholohiya/radykalne-proshchennya/,https://book-ye.com.ua//upload/resize_cache/iblock/44a/230_355_1/d3ef60eb_8e1a_11eb_814a_0050568ef5e6_4feca6ec_dcda_11ec_8170_0050568ef5e6.jpg
"Свято, яке завжди з тобою",Ернест Гемінґвей,Нехудожня література (нон-фікшн),/catalog/zarubizhna-klasyka/svyato-yake-zavzhdy-z-toboyu/,https://book-ye.com.ua//upload/resize_cache/iblock/c68/230_355_1/ba317f81_87ec_11eb_814a_0050568ef5e6_ea218fbd_87ed_11eb_814a_0050568ef5e6.jpg
Mindfuck. Як позбутися бар'єрів у своїй голові,Петра Бок,Нехудожня література (нон-фікшн),/catalog/psykholohiya/mindfuck-yak-pozbutysya-bar-yeriv-u-svoyij-holovi/,https://book-ye.com.ua//upload/resize_cache/iblock/81b/230_355_1/4f907089_c78e_11eb_814d_0050568ef5e6_c025253f_c78f_11eb_814d_0050568ef5e6.jpg
У розрідженому повітрі,Джон Кракауер,Нехудожня література (нон-фікшн),/catalog/memuary-lysty-shchodennyky/u-rozridzhenomu-povitri/,https://book-ye.com.ua//upload/resize_cache/iblock/c5f/230_355_1/7c972b29_0f4b_11ed_8173_0050568ef5e6_d81afee5_0f4c_11ed_8173_0050568ef5e6.jpg
Чемні дівчата не сидять у просторих кабінетах,Лоїс Френкел,Нехудожня література (нон-фікшн),/catalog/samorozvytok/chemni-divchata-ne-sydyat-u-prostorykh-kabinetakh/,https://book-ye.com.ua//upload/resize_cache/iblock/e51/230_355_1/12b6c99b_2380_11ed_8173_000c29ae1566_982f43d8_2381_11ed_8173_000c29ae1566.jpg
Ukraїner. Країна зсередини 2,Богдан Логвиненко,Нехудожня література (нон-фікшн),/catalog/mista-ta-krayiny/ukrayiner-krayina-zseredyny-2/,https://book-ye.com.ua//upload/resize_cache/iblock/1cd/230_355_1/c538b6e4_198e_11ed_8173_0050568ef5e6_01717c7a_1992_11ed_8173_0050568ef5e6.jpg
Секрети японських візерунків. 260 схем для плетіння спицями,Хітомі Шіда,Нехудожня література (нон-фікшн),/catalog/v-yazannya-ta-vyshyvka/sekrety-yaponskykh-vizerunkiv-260-skhem-dlya-pletinnya-spytsyamy/,https://book-ye.com.ua//upload/resize_cache/iblock/36b/230_355_1/28a1636b_4973_11ed_8175_0050568ef5e6_593f3cac_4975_11ed_8175_0050568ef5e6.jpg
Українські основи,Валерій Пекар,Нехудожня література (нон-фікшн),/catalog/eseyistyka/ukrayinski-osnovy/,https://book-ye.com.ua//upload/resize_cache/iblock/22f/230_355_1/02801b37_076a_11ed_8173_0050568ef5e6_9cf62396_076e_11ed_8173_0050568ef5e6.jpg
"Історії про життя, смерть і нейрохірургію",Генрі Марш,Нехудожня література (нон-фікшн),/catalog/memuary-lysty-shchodennyky/istoriyi-pro-zhyttya-smert-i-nejrokhirurhiyu/,https://book-ye.com.ua//upload/resize_cache/iblock/a3f/230_355_1/de033a53_3e30_11ed_8175_0050568ef5e6_3957789c_3e31_11ed_8175_0050568ef5e6.jpg
"Швеція. Модель для збірки: вілла, «вольво», песик",Юлія Юрчук,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/shvetsiya-model-dlya-zbirky-villa-volvo-pesyk/,https://book-ye.com.ua//upload/resize_cache/iblock/d06/230_355_1/29a89076_7498_11ed_8177_0050568ef5e6_72a30bf9_7c72_11ed_8177_0050568ef5e6.jpg
"Ігри, у які грають люди",Ерік Берн,Нехудожня література (нон-фікшн),/catalog/psykholohiya/ihry-u-yaki-hrayut-lyudy/,https://book-ye.com.ua//upload/resize_cache/iblock/996/230_355_1/62ac89ee_f9ab_11e6_80c5_000c29ae1566_bb112e29_07c6_11e7_80c5_000c29ae1566.jpg
Простими словами-2. Як розібратися у своїй поведінці,Марк Лівін,Нехудожня література (нон-фікшн),/catalog/psykholohiya/prostymy-slovamy-2-yak-rozibratysya-u-svoyij-povedintsi/,https://book-ye.com.ua//upload/resize_cache/iblock/9bb/230_355_1/f93d56e5_2545_11ed_8175_0050568ef5e6_26474941_2547_11ed_8175_0050568ef5e6.jpg
Чути українською. Книга 1. У світі звукі[ў] і букв,Ольга Дубчак,Нехудожня література (нон-фікшн),/catalog/movoznavstvo/chuty-ukrayinskoyu-knyha-1-u-sviti-zvuki-i-bukv/,https://book-ye.com.ua//upload/resize_cache/iblock/891/230_355_1/387ccb6c_4529_11eb_8144_000c29ae1566_dd664958_452a_11eb_8144_000c29ae1566.jpg
"Невидимі жінки. Як вижити у світі, де навіть цифри брешуть на користь чоловіків",Керолайн Кріадо Перес,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/nevydymi-zhinky-yak-vyzhyty-u-sviti-de-navit-tsyfry-breshut-na-koryst-cholovikiv/,https://book-ye.com.ua//upload/resize_cache/iblock/b9f/230_355_1/aa409e91_f45e_11eb_8150_0050568ef5e6_762f3e4d_f45f_11eb_8150_0050568ef5e6.png
Леся Українка. Книги Сивілли,Тамара Гундорова,Нехудожня література (нон-фікшн),/catalog/biohrafiyi-vidomykh-lyudej/lesya-ukrayinka-knyhy-syvilly/,https://book-ye.com.ua//upload/resize_cache/iblock/063/230_355_1/51cac491_8951_11e6_80c0_000c29ae1566_376a6ed6_9e5d_11ed_817a_0050568ef5e6.jpg
Людина війни: Зовнішність та озброєння воїнів на території України від енеоліту до сьогодення,Сергій Шаменков,Нехудожня література (нон-фікшн),/catalog/vijskova-istoriya/lyudyna-vijny-zovnishnist-ta-ozbroyennya-voyiniv-na-terytoriyi-ukrayiny-vid-eneolitu-do-sohodennya/,https://book-ye.com.ua//upload/resize_cache/iblock/f11/230_355_1/53192eb1_3574_11ec_8154_0050568ef5e6_940c073c_5734_11ec_815d_0050568ef5e6.jpg
Каста. Витоки наших невдоволень (м'яка обкладинка),Ізабель Вілкерсон,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/kasta-vytoky-nashykh-nevdovolen-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/f71/230_355_1/c53b629a_58fd_11ec_815d_0050568ef5e6_6b32ea1b_5900_11ec_815d_0050568ef5e6.jpg
"Tiny Habits. Крихітні звички, які змінюють життя",Браян Джефрі Фоґґ,Нехудожня література (нон-фікшн),/catalog/motyvatsijni-knyhy/tiny-habits-krykhitni-zvychky-yaki-zminyuyut-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/ede/230_355_1/0a11a7f4_31af_11ec_8152_0050568ef5e6_77d39300_4ea9_11ec_815c_0050568ef5e6.jpg
"В оточенні ідіотів, або Як зрозуміти тих, кого неможливо зрозуміти (м'яка обкладинка)",Томас Эриксон,Нехудожня література (нон-фікшн),/catalog/psykholohiya/v-otochenni-idiotiv-abo-yak-zrozumity-tykh-koho-nemozhlyvo-zrozumity-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/3b5/230_355_1/f1582e87_5b3b_11eb_8146_000c29ae1566_b2af36e7_5b3c_11eb_8146_000c29ae1566.jpg
